BMW 330e iPerformance,2018,"27,609 ","31,997",8-Speed Automatic,Hybrid , Rear-wheel Drive , Mineral Gray Metallic , WBA8E1C53JA159556 , –,2.0L I4 16V GDI DOHC Turbo Hybrid
Maserati Ghibli Base,2017,"73,931 ","32,999",8-Speed Automatic,Gasoline , Rear-wheel Drive , Blu , ZAM57XSA8H1206426 ,,3.0L V6 24V GDI DOHC Twin Turbo
Kia Optima LX,2019,"62,375 ","20,990",6-Speed Automatic,Gasoline , Front-wheel Drive , Ebony Black , 5XXGT4L36KG275909 ,,2.4L I4 16V GDI DOHC
BMW M5 Competition,2019,"4,074 ","101,495",8-Speed Automatic,Gasoline , All-wheel Drive , Singapore Gray Metallic , WBSJF0C56KB285149 ,,4.4L V8 32V GDI DOHC Twin Turbo
Toyota Camry LE,2021,"8,436 ","28,499",Automatic,Gasoline , Front-wheel Drive , Midnight Black Metallic , 4T1C11AK5MU468722 ,,Regular Unleaded I-4 2.5 L/152
Mercedes-Benz CLS 450 Base,2019,"21,900 ","69,995",9-Speed Automatic,Gasoline , Rear-wheel Drive , Beige , WDD2J5JB8KA027629 ,,3.0L I6 24V GDI DOHC Turbo
Lexus ES 350 Base,2016,"87,975 ","26,998",6-Speed Automatic,Gasoline , Front-wheel Drive , White , JTHBK1GG5G2229234 ,,3.5L V6 24V MPFI DOHC
Toyota Corolla LE,2021,"6,402 ","26,200",Automatic CVT,Gasoline , Front-wheel Drive , CELESTITE , JTDVPMAEXMJ129818 ,,1.8L I4 16V MPFI DOHC
INFINITI Q50 3.0t LUXE,2018,"29,755 ","29,698",7-Speed Automatic,Gasoline , Rear-wheel Drive , Graphite Shadow , JN1EV7AP3JM365409 ,,3.0L V6 24V GDI DOHC Twin Turbo
BMW 340 i,2016,"28,930 ","33,590",8-Speed Automatic,Gasoline , Rear-wheel Drive , Gray , WBA8B3G51GNT62820 ,,3.0L I6 24V GDI DOHC Turbo
Hyundai Sonata SEL Plus,2020,"41,440 ","29,990",8-Speed Automatic,Gasoline , Front-wheel Drive , Glowing Yellow , 5NPEJ4J27LH033112 ,,1.6L I4 16V PDI DOHC Turbo
Mercedes-Benz C-Class C 300,2017,"55,556 ","26,880",7-Speed Automatic,Gasoline , Rear-wheel Drive , Selenite Gray Metallic , 55SWF4JB8HU201415 ,,2.0L I4 16V GDI DOHC Turbo
Nissan Sentra SV,2019,"14,630 ","20,999",Automatic CVT,Gasoline , Front-wheel Drive , Gray , 3N1AB7AP6KY250728 ,,1.8L I4 16V MPFI DOHC
Alfa Romeo Giulia Base,2018,"40,965 ","29,990",8-Speed Automatic,Gasoline , Rear-wheel Drive , Alfa Black , ZARFAEBN1J7593007 ,,2.0L I4 16V GDI SOHC Turbo
Mercedes-Benz C-Class C 300,2017,"31,052 ","30,999",7-Speed Automatic,Gasoline , Rear-wheel Drive , Gray , 55SWF4JBXHU208804 ,,2.0L I4 16V GDI DOHC Turbo
Tesla Model 3 Standard Range Plus,2019,"29,542 ","49,499",Automatic,Electric , Rear-wheel Drive , Pearl White Multi-Coat , 5YJ3E1EAXKF508129 ,,Electric
Hyundai Elantra Sport,2018,"38,560 ","22,995",6-Speed Manual,Gasoline , Front-wheel Drive , Galactic Gray , KMHD04LB4JU526496 ,,1.6L I4 16V GDI DOHC Turbo
BMW 530 i,2018,"65,431 ","34,923",8-Speed Automatic,Gasoline , Rear-wheel Drive , Dark Graphite Metallic , WBAJA5C58JG898438 ,,2.0L I4 16V GDI DOHC Turbo
Cadillac CT6 3.6L Luxury,2018,"62,349 ","38,853",8-Speed Automatic,Gasoline , All-wheel Drive , Black Raven , 1G6KD5RS7JU100978 ,,3.6L V6 24V GDI DOHC
Tesla Model 3 Performance,2019,"27,638 ","53,499",Automatic,Electric , All-wheel Drive , White , 5YJ3E1EB7KF408403 ,,Electric
Ford Fusion Hybrid SE,2018,"103,453 ","17,400",Automatic CVT,Hybrid , Front-wheel Drive , Ingot Silver Metallic , 3FA6P0LU7JR139196 ,,2.0L I4 16V MPFI DOHC Hybrid
Volkswagen Jetta 1.4T S,2019,"22,822 ","20,998",8-Speed Automatic,Gasoline , Front-wheel Drive , Pure White , 3VWC57BU4KM084134 ,,1.4L I4 16V GDI DOHC Turbo
Mercedes-Benz CLA 250 Base 4MATIC,2017,"52,478 ","25,991",7-Speed Automatic with Auto-Shift,E85 Flex Fuel , All-wheel Drive , Midnight Black , WDDSJ4GB2HN406161 ,,2.0L I4 16V GDI DOHC Turbo Flexible Fuel
Chevrolet Malibu LT,2019,"60,670 ","20,488",Automatic CVT,Gasoline , Front-wheel Drive , Mosaic Black Metallic , 1G1ZD5STXKF171363 ,,1.5L I4 16V GDI DOHC Turbo
Toyota Camry Hybrid SE,2019,"77,705 ","28,700",Automatic CVT,Hybrid , Front-wheel Drive , Predawn Gray Mica , 4T1B21HKXKU512435 ,,2.5L I4 16V PDI DOHC Hybrid
INFINITI Q50 3.0t LUXE,2019,"29,900 ","31,350",7-Speed Automatic,Gasoline , Rear-wheel Drive , Pure White , JN1EV7AP7KM516012 ,,3.0L V6 24V GDI DOHC Twin Turbo
Toyota Camry LE,2019,"60,268 ","25,620",8-Speed Automatic,Gasoline , Front-wheel Drive , Gray , 4T1B11HK0KU798721 ,,2.5L I4 16V PDI DOHC
Volkswagen Jetta 1.4T SE,2019,"58,790 ","19,790",8-Speed Automatic,Gasoline , Front-wheel Drive , Silk Blue Metallic , 3VWC57BU3KM051528 ,,1.4L I4 16V GDI DOHC Turbo
Nissan Maxima 3.5 SR,2016,"49,156 ","27,132",Automatic CVT,Gasoline , Front-wheel Drive , Bordeaux Black , 1N4AA6AP7GC428064 ,,3.5L V6 24V MPFI DOHC
Volkswagen Jetta 1.4T SE,2019,"48,566 ","21,999",8-Speed Automatic,Gasoline , Front-wheel Drive , Pure White , 3VWC57BU6KM005398 ,,1.4L I4 16V GDI DOHC Turbo
Chevrolet Sonic LT,2018,"17,457 ","16,590",6-Speed Automatic,Gasoline , Front-wheel Drive , White , 1G1JD5SG7J4132143 ,,1.8L I4 16V MPFI DOHC
Volkswagen Jetta 1.4T S,2021,"10,590 ","22,999",8-Speed Automatic,Gasoline , Front-wheel Drive , Platinum Gray Metallic , 3VWC57BU6MM002455 ,,1.4L I4 16V GDI DOHC Turbo
BMW 530e iPerformance,2019,"20,219 ","39,967",8-Speed Automatic,Hybrid , Rear-wheel Drive , Dark Graphite Metallic , WBAJA9C52KB399477 , –,2.0L I4 16V GDI DOHC Turbo Hybrid
Honda Accord Hybrid EX-L,2019,"32,247 ","35,499",Automatic CVT,Hybrid , Front-wheel Drive , White , 1HGCV3F51KA012403 ,,2.0L I4 16V MPFI DOHC Hybrid
Kia Optima LX,2019,"64,123 ","19,259",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver , 5XXGT4L3XKG286721 ,,2.4L I4 16V GDI DOHC
Nissan Versa 1.6 SV,2016,"61,906 ","13,300",Automatic CVT,Gasoline , Front-wheel Drive , Cloud White , 3N1CN7AP1GL806741 ,,1.6L I4 16V MPFI DOHC
Tesla Model 3 Long Range,2019,"30,279 ","50,499",Automatic,Electric , All-wheel Drive , Red Multi-Coat , 5YJ3E1EBXKF452444 ,,Electric
Chrysler 300 Touring,2019,"8,251 ","29,990",8-Speed Automatic,Gasoline , RWD , White , 2C3CCAAG1KH610370 ,,3.6L V6 24V MPFI DOHC
Toyota Avalon Limited,2016,"65,776 ","24,087",6-Speed Automatic,Gasoline , Front-wheel Drive , Black , 4T1BK1EB9GU220643 ,,3.5L V6 24V MPFI DOHC
Lexus ES 300h Base,2020,"16,105 ","42,590",Automatic CVT,Hybrid , Front-wheel Drive , White , 58AD21B12LU011509 ,,2.5L I4 16V PDI DOHC Hybrid
Tesla Model 3 Long Range,2018,"18,960 ","46,830",1-Speed Automatic,Electric , Rear-wheel Drive , Black , 5YJ3E1EA7JF011361 ,,Electric
Hyundai Sonata Limited,2020,170 ,"31,999",Automatic,Gasoline , Front-wheel Drive , Portofino Gray , 5NPEH4J26LH015132 ,,Intercooled Turbo Regular Unleaded I-4 1.6 L/98
Audi A3 2.0T S line Premium Plus,2020,"12,672 ","36,995",7-Speed Automatic with Auto-Shift,Gasoline , All-wheel Drive , Mythos Black Metallic , WAUJEGFF1LA097845 ,,2.0L I4 16V GDI DOHC Turbo
Honda Accord Sport,2016,"81,585 ","22,700",Automatic CVT,Gasoline , Front-wheel Drive , Modern Steel Metallic , 1HGCR2F58GA079988 ,,2.4L I4 16V GDI DOHC
Toyota Avalon XSE,2020,"2,848 ","44,990",8-Speed Automatic,Gasoline , Front-wheel Drive , Midnight Black Metallic , 4T1EZ1FB2LU040681 ,,3.5L V6 24V PDI DOHC
Mercedes-Benz C-Class C 300,2019,"13,470 ","34,499",Automatic,Gasoline , Rear-wheel Drive , Gray , 55SWF8DBXKU287997 ,,Intercooled Turbo Premium Unleaded I-4 2.0 L/121
BMW 330 i,2018,"33,473 ","27,987",8-Speed Automatic,Gasoline , Rear-wheel Drive , Gray , WBA8B9C56JEE82356 ,,2.0L I4 16V GDI DOHC Turbo
Ford Taurus SHO,2017,"51,880 ","26,955",6-Speed Automatic,Gasoline , All-wheel Drive , Shadow Black , 1FAHP2KT3HG112219 ,,3.5L V6 24V GDI DOHC Twin Turbo
BMW M340 i,2020,"22,818 ","50,495",8-Speed Automatic,Gasoline , Rear-wheel Drive , Tanzanite Blue II Metallic , WBA5U7C08LA286710 ,,3.0L I6 24V GDI DOHC Turbo
Chevrolet Malibu LT,2020,"45,719 ","21,999",Automatic CVT,Gasoline , Front-wheel Drive , Black , 1G1ZD5ST9LF089707 ,,1.5L I4 16V GDI DOHC Turbo
Toyota Camry Hybrid XLE,2017,"28,926 ","26,991",Automatic CVT,Hybrid , Front-wheel Drive , Magnetic Gray Metallic , 4T1BD1FK6HU216009 ,,2.5L I4 16V MPFI DOHC Hybrid
Tesla Model 3 Performance,2020,"17,983 ","57,998",1-Speed Automatic,Electric , All-wheel Drive , Red Multi , 5YJ3E1EC3LF601917 ,,Electric
Toyota Avalon XLE Touring,2019,"50,721 ","37,997",8-Speed Automatic,Gasoline , Front-wheel Drive , Wind Chill Pearl , 4T1BZ1FB3KU037001 ,,3.5L V6 24V PDI DOHC
Volkswagen Jetta 1.8T SEL,2016,"54,271 ","19,999",Automatic,Gasoline , Front-wheel Drive , Cardinal Red Metallic , 3VWL17AJ0GM339940 ,,Intercooled Turbo Regular Unleaded I-4 1.8 L/110
Volkswagen Jetta 1.4T R-Line,2020,"9,256 ","26,998",8-Speed Automatic,Gasoline , Front-wheel Drive , Pure White , 3VWCB7BU4LM023215 ,,1.4L I4 16V GDI DOHC Turbo
Genesis G80 3.3T Sport,2018,"25,892 ","42,590",8-Speed Automatic,Gasoline , Rear-wheel Drive , Victoria Black , KMHGN4JB7JU243835 ,,3.3L V6 24V GDI DOHC Twin Turbo
Cadillac CT5 Premium Luxury,2021,"9,332 ","48,999",Automatic,Gasoline , Rear-wheel Drive , Satin Steel Metallic , 1G6DN5RW6M0110955 ,,Turbocharged Gas V6 3.0L/
Honda Civic EX-T,2018,"40,762 ","23,998",Automatic CVT,Gasoline , Front-wheel Drive , Crystal Black Pearl , JHMFC1F37JX041791 ,,1.5L I4 16V GDI DOHC Turbo
BMW 530e 530e,2021,"6,185 ","53,998",8-Speed Automatic,Hybrid , Rear-wheel Drive , Mineral White Metallic , WBA13AG04MCF20083 , –,2.0L I4 16V GDI DOHC Turbo Hybrid
Tesla Model 3 Long Range,2019,"24,868 ","50,999",Automatic,Electric , All-wheel Drive , Silver , 5YJ3E1EB6KF386636 ,,Electric
BMW 330 i,2019,"43,424 ","37,198",8-Speed Automatic,Gasoline , Rear-wheel Drive , Jet Black , 3MW5R1J56K8A04152 ,,2.0L I4 16V GDI DOHC Turbo
Lincoln Continental Premier,2017,"34,901 ","27,998",6-Speed Automatic,Gasoline , Front-wheel Drive , Magnetic Gray , 1LN6L9PK6H5631505 ,,3.7L V6 24V MPFI DOHC
Toyota Camry SE,2018,"29,940 ","27,995",8-Speed Automatic,Gasoline , Front-wheel Drive , Black , 4T1B11HK0JU110313 ,,2.5L I4 16V PDI DOHC
Nissan Altima 2.5 SV,2019,"49,831 ","25,698",Automatic CVT,Gasoline , Front-wheel Drive , Brilliant Silver Metallic , 1N4BL4DV9KC144182 ,,2.5L I4 16V GDI DOHC
Nissan Sentra SR,2021,"4,453 ","27,990",Automatic CVT,Gasoline , Front-wheel Drive , Orange , 3N1AB8DV8MY243024 ,,2.0L I4 16V MPFI DOHC
Maserati Ghibli S GranSport,2018,"36,090 ","49,998",Automatic,Gasoline , Rear-wheel Drive , Bianco Alpi Pearlescent , ZAM57YSSXJ1286073 ,,Engine: 3.0L Twin Turbo V6
Subaru WRX,2020,"13,593 ","28,499",Manual,Gasoline , All-wheel Drive , Ice Silver Metallic , JF1VA1A65L9802528 ,,Intercooled Turbo Premium Unleaded H-4 2.0 L/122
Ford Fusion Titanium,2020,"7,180 ","29,324",6-Speed Automatic,Gasoline , Front-wheel Drive , Agate Black Metallic , 3FA6P0K94LR140130 ,,2.0L I4 16V GDI DOHC Turbo
Honda Accord Sport SE,2017,"124,021 ","19,991",Automatic CVT,Gasoline , Front-wheel Drive , White Orchid Pearl , 1HGCR2F13HA054673 ,,2.4L I4 16V GDI DOHC
Nissan Sentra SR,2017,"33,044 ","18,450",Automatic CVT,Gasoline , Front-wheel Drive , Black , 3N1AB7APXHY401532 ,,1.8L I4 16V MPFI DOHC
Mercedes-Benz A-Class A 220,2020,"7,798 ","36,988",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Gray , W1K3G4EB6LJ213730 ,,2.0L I4 16V GDI DOHC Turbo
Honda Civic Sport,2019,"46,818 ","24,991",Automatic CVT,Gasoline , Front-wheel Drive , Modern Steel Metallic , 19XFC2F81KE201734 ,,2.0L I4 16V MPFI DOHC
Acura ILX Special Edition,2018,"21,420 ","24,995",8-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Crystal Black Pearl , 19UDE2F42JA008137 ,,2.4L I4 16V GDI DOHC
Cadillac CT4 Premium Luxury,2020,"11,616 ","39,985",10-Speed Automatic,Gasoline , Rear-wheel Drive , Satin Steel Metallic , 1G6DB5RL6L0147548 ,,2.7L I4 16V GDI DOHC Turbo
Subaru WRX Premium,2020,"14,032 ","34,961",6-Speed Manual,Gasoline , All-wheel Drive , Magnetite Gray Metallic , JF1VA1C61L9824085 ,,2.0L H4 16V GDI DOHC Turbo
Honda Accord Sport SE,2021,"5,415 ","32,450",Automatic CVT,Gasoline , Front-wheel Drive , White , 1HGCV1F41MA084538 ,,1.5L I4 16V GDI DOHC Turbo
Honda Accord Touring,2017,"49,316 ","31,995",6-Speed Automatic,Gasoline , Front-wheel Drive , – , 1HGCR3F97HA038861 ,,3.5L V6 24V MPFI SOHC
Mercedes-Benz C-Class C 300,2019,"5,114 ","49,999",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , 55SWF8DB8KU312945 ,,2.0L I4 16V GDI DOHC Turbo
BMW 530 i,2017,"43,035 ","29,499",Automatic,Gasoline , Rear-wheel Drive , Black , WBAJA5C30HG893873 ,,Intercooled Turbo Premium Unleaded I-4 2.0 L/122
Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,2019,"31,754 ","26,995",6-Speed Manual,Gasoline , Front-wheel Drive , Tornado Red w/ Black Roof , 3VW5T7BU7KM146446 ,,2.0L I4 16V GDI DOHC Turbo
Honda Insight EX,2021,"75,570 ","25,599",Automatic CVT,Hybrid , Front-wheel Drive , Platinum White Pearl , 19XZE4F59ME002202 ,,1.5L I4 16V MPFI DOHC Hybrid
Honda Accord EX,2018,"16,000 ","27,871",Automatic CVT,Gasoline , Front-wheel Drive , Crystal Black Pearl , 1HGCV1F44JA100033 ,,1.5L I4 16V GDI DOHC Turbo
Dodge Charger SXT,2019,"35,587 ","31,900",8-Speed Automatic,Gasoline , Rear-wheel Drive , Gray , 2C3CDXBG6KH604496 ,,3.6L V6 24V MPFI DOHC
Tesla Model 3 Long Range,2019,"22,760 ","51,499",Automatic,Electric , All-wheel Drive , Pearl White Multi-Coat , 5YJ3E1EB0KF477739 ,,Electric
BMW 330 i,2018,"29,343 ","29,595",8-Speed Automatic,Gasoline , Rear-wheel Drive , Mineral Gray Metallic , WBA8B9G55JNV00031 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz E-Class E 350,2021,"8,962 ","59,560",9-Speed Automatic,Gasoline , Rear-wheel Drive , Black , W1KZF8DBXMA874152 ,,2.0L I4 16V GDI DOHC Turbo
Cadillac CT6 3.6L Standard,2018,"63,878 ","37,990",8-Speed Automatic,Gasoline , All-wheel Drive , Black , 1G6KB5RS7JU117091 ,,3.6L V6 24V GDI DOHC
Mercedes-Benz E-Class E 300,2018,"34,852 ","39,054",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , WDDZF4JB8JA469285 ,,2.0L I4 16V GDI DOHC Turbo
Subaru WRX Premium,2018,"10,351 ","33,891",6-Speed Manual,Gasoline , All-wheel Drive , Blue , JF1VA1C63J9831407 ,,2.0L H4 16V GDI DOHC Turbo
Tesla Model 3 Standard Range Plus,2020,"16,819 ","51,999",Automatic,Electric , Rear-wheel Drive , Black , 5YJ3E1EA3LF426826 ,,Electric
Nissan Versa 1.6 SV,2019,"60,384 ","15,888",Automatic CVT,Gasoline , Front-wheel Drive , Fresh Powder , 3N1CN7AP5KL867132 ,,1.6L I4 16V MPFI DOHC
Mazda Mazda6 Touring,2018,"75,383 ","23,500",6-Speed Automatic,Gasoline , Front-wheel Drive , Machine Gray Metallic , JM1GL1VM6J1327733 ,,2.5L I4 16V GDI DOHC
INFINITI Q50 3.0t LUXE,2018,"17,799 ","29,999",7-Speed Automatic,Gasoline , Rear-wheel Drive , Mocha Almond , JN1EV7AP7JM367017 ,,3.0L V6 24V GDI DOHC Twin Turbo
Tesla Model 3 Long Range,2018,"15,850 ","47,900",1-Speed Automatic,Electric , Rear-wheel Drive , Silver , 5YJ3E1EA2JF037754 ,,Electric
Honda Accord EX-L,2018,"30,829 ","29,999",Automatic CVT,Gasoline , FWD , Black , 1HGCV1F54JA115737 ,,1.5L I4 16V GDI DOHC Turbo
Tesla Model 3 Performance,2018,"17,565 ","54,990",1-Speed Automatic,Electric , All-wheel Drive , Gray , 5YJ3E1EB3JF078810 ,,Electric
Nissan Sentra S,2019,"55,462 ","18,998",Automatic CVT,Gasoline , Front-wheel Drive , White , 3N1AB7AP0KY244391 ,,1.8L I4 16V MPFI DOHC
Nissan Altima 2.5 SV,2017,"84,891 ","17,490",Automatic CVT,Gasoline , Front-wheel Drive , Gun Metallic , 1N4AL3AP5HC203801 , –,2.5L I4 16V MPFI DOHC
Toyota Camry SE,2017,"65,744 ","20,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Black , 4T1BF1FK3HU627376 ,,2.5L I4 16V MPFI DOHC
Chevrolet Impala Premier 2LZ,2017,"71,095 ","21,950",6-Speed Automatic,Gasoline , Front-wheel Drive , Silver Ice Metallic , 2G1145S35H9178915 ,,3.6L V6 24V GDI DOHC
Honda Civic,2020,"44,246 ","24,491",Continuously Variable Transmission,– , – , Platinum White Pearl , 19XFC2F64LE204465 , –,–
Honda Civic Si Base,2019,"13,426 ","27,898",6-Speed Manual,Gasoline , Front-wheel Drive , Lunar Silver Metallic , 2HGFC1E50KH706364 ,,1.5L I4 16V GDI DOHC Turbo
Toyota Corolla XLE,2019,"54,225 ","22,999",Automatic CVT,Gasoline , Front-wheel Drive , Super White , 2T1BURHE7KC238129 ,,1.8L I4 16V MPFI DOHC
Hyundai Sonata Limited,2018,"38,627 ","23,998",6-Speed Automatic,Gasoline , Front-wheel Drive , Symphony Silver , 5NPE34AF3JH659623 ,,2.4L I4 16V GDI DOHC
Mercedes-Benz CLA 250 Base,2018,"77,839 ","26,491",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , White , WDDSJ4EB2JN586945 ,,2.0L I4 16V GDI DOHC Turbo
Tesla Model 3 Long Range,2019,"17,901 ","50,998",1-Speed Automatic,Electric , All-wheel Drive , Blue , 5YJ3E1EB6KF192236 ,,Electric
Tesla Model 3 Standard Range Plus,2019,"24,079 ","48,999",Automatic,Electric , Rear-wheel Drive , Pearl White Multi-Coat , 5YJ3E1EA3KF485177 ,,Electric
Mercedes-Benz E-Class E 300 Sport,2017,"34,789 ","36,995",9-Speed Automatic,Gasoline , Rear-wheel Drive , Polar White , WDDZF4JB0HA220084 ,,2.0L I4 16V GDI DOHC Turbo
Acura TLX V6 Technology & A-Spec,2019,"19,237 ","38,990",9-Speed Automatic,Gasoline , Front-wheel Drive , Red , 19UUB2F68KA008199 ,,3.5L V6 24V GDI SOHC
Mercedes-Benz C-Class C 300,2019,"44,099 ","30,999",9-Speed Automatic,Gasoline , Rear-wheel Drive , White , 55SWF8DB1KU300040 ,,2.0L I4 16V GDI DOHC Turbo
Nissan Altima 2.5 SR,2020,"40,689 ","26,588",Automatic CVT,Gasoline , Front-wheel Drive , Gun Metallic , 1N4BL4CV8LC210188 ,,2.5L I4 16V GDI DOHC
Ford Fusion Hybrid SEL,2019,"23,963 ","27,488",Automatic CVT,Hybrid , Front-wheel Drive , White Platinum , 3FA6P0MU1KR115380 ,,2.0L I4 16V MPFI DOHC Hybrid
BMW 330 i,2020,"9,424 ","40,595",8-Speed Automatic,Gasoline , Rear-wheel Drive , Alpine White , 3MW5R1J01L8B25922 ,,2.0L I4 16V GDI DOHC Turbo
Toyota Camry Hybrid LE,2020,"13,958 ","31,955",Automatic CVT,Hybrid , Front-wheel Drive , Red , 4T1C31AK8LU526265 ,,2.5L I4 16V PDI DOHC Hybrid
Honda Civic EX,2017,"63,074 ","20,722",Automatic CVT,Gasoline , Front-wheel Drive , Burgundy Night Pearl , 19XFC2F88HE209497 ,,2.0L I4 16V MPFI DOHC
Toyota Yaris Sedan LE,2019,"14,559 ","20,990",6-Speed Manual,Gasoline , FWD , Red , 3MYDLBYV1KY510047 ,,1.5L I4 16V GDI DOHC
Cadillac XTS Luxury Collection,2016,"50,552 ","26,998",6-Speed Automatic,Gasoline , Front-wheel Drive , Radiant Silver Metallic , 2G61M5S3XG9184833 ,,3.6L V6 24V GDI DOHC
Chevrolet Cruze LT,2019,"34,586 ","23,999",6-Speed Automatic,Gasoline , Front-wheel Drive , Mosaic Black Metallic , 1G1BE5SM5K7141401 ,,1.4L I4 16V GDI DOHC Turbo
Volvo S90 T5 Momentum,2018,"12,299 ","37,700",Automatic,Gasoline , All-wheel Drive , Onyx Black Metallic , LVY982MK6JP037370 ,,Intercooled Turbo Regular Unleaded I-4 2.0 L/120
BMW M340 i,2020,"6,166 ","54,995",8-Speed Automatic,Gasoline , Rear-wheel Drive , Mineral Gray Metallic , 3MW5U7J08L8B41374 ,,3.0L I6 24V GDI DOHC Turbo
Hyundai Sonata Hybrid SEL,2021,"5,571 ","34,700",6-Speed Automatic,Hybrid , Front-wheel Drive , Portofino Gray , KMHL34JJ1MA018523 ,,2.0L I4 16V GDI DOHC Hybrid
Nissan Altima 2.5 S,2018,"143,076 ","13,588",Automatic CVT,Gasoline , Front-wheel Drive , Glacier White , 1N4AL3APXJC146548 ,,2.5L I4 16V MPFI DOHC
BMW 750 750i,2018,"42,280 ","55,998",Automatic,Gasoline , Rear-wheel Drive , SILVER , WBA7F0C55JGM22890 ,,Engine: 4.4L 32V Twin Turbocharged V8
Ford Fiesta SE,2016,"32,301 ","14,251",6-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Shadow Black , 3FADP4BJ6GM111479 ,,1.6L I4 16V MPFI DOHC
Ford Fiesta SE,2019,"62,387 ","14,495",6-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , White Platinum Tri-Coat Metallic , 3FADP4BJ1KM149727 ,,1.6L I4 16V MPFI DOHC
Tesla Model 3 Long Range,2018,"27,444 ","54,499",Automatic,Electric , All-wheel Drive , Red Multi-Coat , 5YJ3E1EB9JF100762 ,,Electric
Lexus IS 350 Base,2018,"23,501 ","37,998",8-Speed Automatic,Gasoline , Rear-wheel Drive , Silver , JTHBZ1D27J5032480 ,,3.5L V6 24V PDI DOHC
Chevrolet Cruze LS,2019,"61,546 ","17,795",6-Speed Automatic,Gasoline , Front-wheel Drive , Mosaic Black Metallic , 1G1BC5SM9K7128785 ,,1.4L I4 16V GDI DOHC Turbo
Nissan Sentra S,2019,"20,877 ","19,998",6-Speed Manual,Gasoline , Front-wheel Drive , Cloud White , 3N1AB7AP1KY319535 ,,1.8L I4 16V MPFI DOHC
Audi RS 3 2.5T,2017,"63,149 ","48,995",7-Speed Automatic with Auto-Shift,Gasoline , All-wheel Drive , Mythos Black Metallic , WUABWGFF1H1900314 ,,2.5L I5 20V PDI DOHC Turbo
INFINITI Q50 3.0t Sport,2019,"16,174 ","38,999",7-Speed Automatic,Gasoline , All-wheel Drive , Gray , JN1EV7AR7KM551215 ,,3.0L V6 24V GDI DOHC Twin Turbo
Tesla Model 3 Long Range,2018,"30,800 ","51,999",Automatic,Electric , All-wheel Drive , White , 5YJ3E1EB3JF085420 ,,Electric
Dodge Charger SXT,2020,"11,372 ","32,991",8-Speed Automatic,Gasoline , Rear-wheel Drive , White , 2C3CDXBG0LH175227 ,,3.6L V6 24V MPFI DOHC
Alfa Romeo Giulia Base,2018,"30,402 ","29,990",8-Speed Automatic,Gasoline , Rear-wheel Drive , Vesuvio Gray Metallic , ZARFAEBN5J7590353 ,,2.0L I4 16V GDI SOHC Turbo
Honda Civic EX-L,2018,"13,930 ","26,465",Automatic CVT,Gasoline , Front-wheel Drive , White Orchid Pearl , JHMFC1F75JX014673 ,,1.5L I4 16V GDI DOHC Turbo
Honda Civic Touring,2017,"31,794 ","24,450",Automatic CVT,Gasoline , Front-wheel Drive , Blue , 19XFC1F90HE205737 ,,1.5L I4 16V GDI DOHC Turbo
Audi A6 2.0T Premium,2016,"53,612 ","26,998",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Oolong Gray Metallic , WAUCFAFC7GN168750 ,,2.0L I4 16V GDI DOHC Turbo
Mercedes-Benz CLA 250 Base,2018,"26,586 ","29,995",7-Speed Automatic with Auto-Shift,Gasoline , Front-wheel Drive , Polar Silver Metallic , WDDSJ4EB3JN673091 ,,2.0L I4 16V GDI DOHC Turbo
BMW M550 i xDrive,2019,"10,889 ","63,500",8-Speed Automatic,Gasoline , All-wheel Drive , Dark Graphite Metallic , WBAJB9C53KB288143 ,,4.4L V8 32V GDI DOHC Twin Turbo
Tesla Model 3 Long Range,2018,"31,645 ","49,999",Automatic,Electric , All-wheel Drive , White , 5YJ3E1EB5JF067792 ,,Electric
Nissan Altima 2.5 SR,2017,"40,076 ","17,696",Automatic CVT,Gasoline , Front-wheel Drive , Scarlet Ember , 1N4AL3AP8HC494570 ,,2.5L I4 16V MPFI DOHC
INFINITI Q50 3.0T Premium,2017,"72,559 ","26,882",7-Speed Automatic,Gasoline , Rear-wheel Drive , Hagane Blue , JN1EV7AP6HM741367 ,,3.0L V6 24V GDI DOHC Twin Turbo
Mercedes-Benz AMG CLA 45 Base 4MATIC,2019,"11,506 ","49,499",Automatic,Gasoline , All-wheel Drive , Black , WDDSJ5CB4KN765997 ,,Intercooled Turbo Premium Unleaded I-4 2.0 L/121
Nissan Altima 2.5 S,2019,"35,861 ","21,998",Automatic CVT,Gasoline , Front-wheel Drive , Gun Metallic , 1N4BL4BV9KC148154 ,,2.5L I4 16V GDI DOHC
Dodge Charger SRT Hellcat,2018,"28,205 ","65,499",Automatic,Gasoline , Rear-wheel Drive , Octane Red Pearlcoat , 2C3CDXL90JH155668 ,,Intercooled Supercharger Premium Unleaded V-8 6.2 L/376
